Column	Row	Name	ID	RefNumber	ControlType	GeneName	TopHit	Description	Go	ChromosomalLocation	EntrezGeneID
27	21	222782832_EZ011503.1_22-552	CUST_181_PI426227486	1667	false		gi|222782832_EZ011503.1_22-552	Unknown		unmapped	
28	21	222544563_EZ000753.1_478-630	CUST_33_PI426226915	1668	false		gi|222544563_EZ000753.1_478-630	Unknown		unmapped	
29	21	222787221_EZ015693.1_70-873	CUST_1025_PI426227498	1669	false		gi|222787221_EZ015693.1_70-873	Unknown		unmapped	
30	21	222780720_EZ009391.1_825-1619	CUST_404_PI426227498	1670	false		gi|222780720_EZ009391.1_825-1619	Unknown		unmapped	
31	21	NA	NA	1671	ignore	NA		Unknown		Unknown	
32	21	FN646419.1	CUST_294_PI426232937	1672	false		emb|FN646419.1|gi|306430552	Unknown		unmapped	
33	21	222801063_EZ029451.1_222-1511	CUST_1376_PI426227498	1673	false		gi|222801063_EZ029451.1_222-1511	Unknown		unmapped	
34	21	222780613_EZ009284.1_154-1074	CUST_71_PI426226825	1674	false		gi|222780613_EZ009284.1_154-1074	Unknown		unmapped	
35	21	222783851_EZ012511.1_237-1538	CUST_23_PI426227495	1675	false		gi|222783851_EZ012511.1_237-1538	Unknown		unmapped	
36	21	222783585_EZ012248.1_182-1212	CUST_235_PI426227486	1676	false		gi|222783585_EZ012248.1_182-1212	Unknown		unmapped	
37	21	Ac_11_135_169	CUST_30_PI426266615	1677	false		Ac_11_135_169	Unknown		unmapped	
38	21	222549959_EZ005872.1_41-220	CUST_25_PI426264527	1678	false		gi|222549959_EZ005872.1_41-220	Unknown		unmapped	
39	21	222790560_EZ018948.1_259-1041	CUST_56_PI426266278	1679	false		gi|222790560_EZ018948.1_259-1041	Unknown		unmapped	
40	21	222784062_EZ012720.1_171-440	CUST_17_PI426246029	1680	false		gi|222784062_EZ012720.1_171-440	Unknown		unmapped	
41	21	222798760_EZ027148.1_87-209	CUST_1309_PI426227498	1681	false		gi|222798760_EZ027148.1_87-209	Unknown		unmapped	
42	21	222792994_EZ021382.1_1068-1187	CUST_26_PI426247733	1682	false		gi|222792994_EZ021382.1_1068-1187	Unknown		unmapped	
43	21	222786977_EZ015449.1_67-330	CUST_4_PI426264540	1683	false		gi|222786977_EZ015449.1_67-330	Unknown		unmapped	
44	21	222781484_EZ010155.1_143-1900	CUST_491_PI426227498	1684	false		gi|222781484_EZ010155.1_143-1900	Unknown		unmapped	
45	21	222799841_EZ028229.1_895-1062	CUST_207_PI426227893	1685	false		gi|222799841_EZ028229.1_895-1062	Unknown		unmapped	
46	21	SedB(H5)_177_211	CUST_369_PI426266615	1686	false		SedB(H5)_177_211	Unknown		unmapped	
47	21	MGID_344_297_331	CUST_310_PI426266615	1687	false		MGID_344_297_331	Unknown		unmapped	
48	21	FN646419.1	CUST_288_PI426232937	1688	false		emb|FN646419.1|gi|306430552	Unknown		unmapped	
49	21	Ac_5_118_154	CUST_89_PI426266615	1689	false		Ac_5_118_154	Unknown		unmapped	
50	21	222783032_EZ011701.1_20-736	CUST_187_PI426246026	1690	false		gi|222783032_EZ011701.1_20-736	Unknown		unmapped	
51	21	E1A_r60_1	(+)E1A_r60_1	1691	pos	(+)E1A_r60_1		Unknown		Unknown	
52	21	222784581_EZ013227.1_56-529	CUST_282_PI426227486	1692	false		gi|222784581_EZ013227.1_56-529	Unknown		unmapped	
53	21	222781545_EZ010216.1_149-826	CUST_5_PI426226868	1693	false		gi|222781545_EZ010216.1_149-826	Unknown		unmapped	
54	21	222786977_EZ015449.1_327-842	CUST_9_PI426264540	1694	false		gi|222786977_EZ015449.1_327-842	Unknown		unmapped	
55	21	222784189_EZ012847.1_251-412	CUST_7_PI426266366	1695	false		gi|222784189_EZ012847.1_251-412	Unknown		unmapped	
56	21	222787592_EZ016064.1_44-931	CUST_54_PI426245467	1696	false		gi|222787592_EZ016064.1_44-931	Unknown		unmapped	
57	21	222549513_EZ005426.1_75-254	CUST_84_PI426226915	1697	false		gi|222549513_EZ005426.1_75-254	Unknown		unmapped	
58	21	222782815_EZ011486.1_97-312	CUST_1_PI426247730	1698	false		gi|222782815_EZ011486.1_97-312	Unknown		unmapped	
59	21	222544602_EZ000792.1_639-788	CUST_6_PI426227890	1699	false		gi|222544602_EZ000792.1_639-788	Unknown		unmapped	
60	21	222785024_EZ013658.1_697-870	CUST_64_PI426266311	1700	false		gi|222785024_EZ013658.1_697-870	Unknown		unmapped	
61	21	222785320_EZ013954.1_1279-1404	CUST_87_PI426266317	1701	false		gi|222785320_EZ013954.1_1279-1404	Unknown		unmapped	
62	21	168989246_DQ483007.1_29-1035	CUST_39_PI426267032	1702	false		gi|168989246_DQ483007.1_29-1035	Unknown		unmapped	
63	21	NA	NA	1703	ignore	NA		Unknown		Unknown	
64	21	78059173_DQ206391.1_1-663	CUST_5_PI426244603	1704	false		gi|78059173_DQ206391.1_1-663	Unknown		unmapped	
65	21	222799992_EZ028380.1_35-590	CUST_129_PI426226868	1705	false		gi|222799992_EZ028380.1_35-590	Unknown		unmapped	
66	21	AY149144.1	CUST_139_PI426232937	1706	false		gb|AY149144.1|gi|23986467	Unknown		unmapped	
67	21	222785786_EZ014268.1_218-355	CUST_952_PI426227498	1707	false		gi|222785786_EZ014268.1_218-355	Unknown		unmapped	
68	21	DQ482993.1	CUST_249_PI426232937	1708	false		gb|DQ482993.1|gi|168989232	Unknown		unmapped	
69	21	222783434_EZ012097.1_112-1206	CUST_9_PI426266278	1709	false		gi|222783434_EZ012097.1_112-1206	Unknown		unmapped	
70	21	222790942_EZ019330.1_64-1155	CUST_79_PI426245467	1710	false		gi|222790942_EZ019330.1_64-1155	Unknown		unmapped	
71	21	222779537_EZ008208.1_671-997	CUST_14_PI426266363	1711	false		gi|222779537_EZ008208.1_671-997	Unknown		unmapped	
72	21	ETG04_27747	ETG04_27747	1712	pos	ETG04_27747		Unknown		Unknown	
73	21	288956836_GQ502109.1_166-405	CUST_324_PI426232940	1713	false		gi|288956836_GQ502109.1_166-405	Unknown		unmapped	
74	21	222549313_EZ005226.1_165-266	CUST_23_PI426264530	1714	false		gi|222549313_EZ005226.1_165-266	Unknown		unmapped	
75	21	SedC(E9)_105_140	CUST_380_PI426266615	1715	false		SedC(E9)_105_140	Unknown		unmapped	
76	21	222781618_EZ010289.1_782-901	CUST_42_PI426266311	1716	false		gi|222781618_EZ010289.1_782-901	Unknown		unmapped	
77	21	222799525_EZ027913.1_62-1520	CUST_196_PI426264540	1717	false		gi|222799525_EZ027913.1_62-1520	Unknown		unmapped	
78	21	222785253_EZ013887.1_8-1080	CUST_52_PI426227884	1718	false		gi|222785253_EZ013887.1_8-1080	Unknown		unmapped	
79	21	CX_sal(19c4)_13_47	CUST_182_PI426266615	1719	false		CX_sal(19c4)_13_47	Unknown		unmapped	
80	21	78059173_DQ206391.1_1-663	CUST_5_PI426244603	1720	false		gi|78059173_DQ206391.1_1-663	Unknown		unmapped	
81	21	NA	NA	1721	ignore	NA		Unknown		Unknown	
82	21	222784189_EZ012847.1_251-412	CUST_9_PI426266366	1722	false		gi|222784189_EZ012847.1_251-412	Unknown		unmapped	
1	22	222544624_EZ000814.1_1333-1458	CUST_99_PI426226825	1723	false		gi|222544624_EZ000814.1_1333-1458	Unknown		unmapped	
2	22	222784674_EZ013314.1_449-568	CUST_6_PI426264530	1724	false		gi|222784674_EZ013314.1_449-568	Unknown		unmapped	
3	22	222782486_EZ011157.1_27-197	CUST_551_PI426227498	1725	false		gi|222782486_EZ011157.1_27-197	Unknown		unmapped	
4	22	62767032_AY916504.1_1018-1623	CUST_1_PI426232934	1726	false		gi|62767032_AY916504.1_1018-1623	Unknown		unmapped	
5	22	NA	NA	1727	ignore	NA		Unknown		Unknown	
6	22	AY149161.1	CUST_165_PI426232937	1728	false		gb|AY149161.1|gi|23986565	Unknown		unmapped	
7	22	222783095_EZ011764.1_34-798	CUST_10_PI426227887	1729	false		gi|222783095_EZ011764.1_34-798	Unknown		unmapped	
8	22	NA	NA	1730	ignore	NA		Unknown		Unknown	
9	22	222795880_EZ024268.1_39-537	CUST_437_PI426227486	1731	false		gi|222795880_EZ024268.1_39-537	Unknown		unmapped	
10	22	15081471_AF401282.1_84-767	CUST_43_PI426244603	1732	false		gi|15081471_AF401282.1_84-767	Unknown		unmapped	
11	22	222781701_EZ010372.1_140-679	CUST_122_PI426227486	1733	false		gi|222781701_EZ010372.1_140-679	Unknown		unmapped	
12	22	21303775_AY037766.1_181-855	CUST_49_PI426244603	1734	false		gi|21303775_AY037766.1_181-855	Unknown		unmapped	
13	22	222546057_EZ002247.1_142-303	CUST_113_PI426227498	1735	false		gi|222546057_EZ002247.1_142-303	Unknown		unmapped	
14	22	EQC	(+)eQC-41	1736	pos	(+)eQC-41		Unknown		Unknown	
15	22	NA	NA	1737	ignore	NA		Unknown		Unknown	
16	22	AJ884897.1	CUST_30_PI426232937	1738	false		emb|AJ884897.1|gi|87158054	Unknown		unmapped	
17	22	222785330_EZ013964.1_239-427	CUST_33_PI426266366	1739	false		gi|222785330_EZ013964.1_239-427	Unknown		unmapped	
18	22	222782718_EZ011389.1_69-263	CUST_24_PI426226903	1740	false		gi|222782718_EZ011389.1_69-263	Unknown		unmapped	
19	22	222550033_EZ005946.1_105-269	CUST_260_PI426227498	1741	false		gi|222550033_EZ005946.1_105-269	Unknown		unmapped	
20	22	222550887_EZ006800.1_4-195	CUST_11_PI426247730	1742	false		gi|222550887_EZ006800.1_4-195	Unknown		unmapped	
21	22	222788896_EZ017328.1_70-703	CUST_66_PI426246032	1743	false		gi|222788896_EZ017328.1_70-703	Unknown		unmapped	
22	22	NA	NA	1744	ignore	NA		Unknown		Unknown	
23	22	NA	NA	1745	ignore	NA		Unknown		Unknown	
24	22	NA	NA	1746	ignore	NA		Unknown		Unknown	
25	22	222781411_EZ010082.1_378-584	CUST_39_PI426266317	1747	false		gi|222781411_EZ010082.1_378-584	Unknown		unmapped	
26	22	NA	NA	1748	ignore	NA		Unknown		Unknown	
27	22	AJ884898.1	CUST_42_PI426232937	1749	false		emb|AJ884898.1|gi|87158056	Unknown		unmapped	
28	22	222548022_EZ003935.1_51-245	CUST_18_PI426266311	1750	false		gi|222548022_EZ003935.1_51-245	Unknown		unmapped	
29	22	222545986_EZ002176.1_158-409	CUST_29_PI426266349	1751	false		gi|222545986_EZ002176.1_158-409	Unknown		unmapped	
30	22	222782832_EZ011503.1_22-552	CUST_182_PI426227486	1752	false		gi|222782832_EZ011503.1_22-552	Unknown		unmapped	
31	22	133856045_EF133955.1_75-686	CUST_9_PI426267032	1753	false		gi|133856045_EF133955.1_75-686	Unknown		unmapped	
32	22	222548433_EZ004346.1_108-227	CUST_15_PI426265159	1754	false		gi|222548433_EZ004346.1_108-227	Unknown		unmapped	
33	22	NA	NA	1755	ignore	NA		Unknown		Unknown	
34	22	42760726_AB117339.1_154-492	CUST_18_PI426246026	1756	false		gi|42760726_AB117339.1_154-492	Unknown		unmapped	
35	22	222787573_EZ016045.1_123-872	CUST_1036_PI426227498	1757	false		gi|222787573_EZ016045.1_123-872	Unknown		unmapped	
36	22	222781277_EZ009948.1_238-423	CUST_21_PI426266317	1758	false		gi|222781277_EZ009948.1_238-423	Unknown		unmapped	
37	22	222785800_EZ014282.1_163-987	CUST_48_PI426227890	1759	false		gi|222785800_EZ014282.1_163-987	Unknown		unmapped	
38	22	222801296_EZ029684.1_1311-1424	CUST_156_PI426266274	1760	false		gi|222801296_EZ029684.1_1311-1424	Unknown		unmapped	
39	22	222787354_EZ015826.1_18-718	CUST_61_PI426246032	1761	false		gi|222787354_EZ015826.1_18-718	Unknown		unmapped	
40	22	222780720_EZ009391.1_842-1045	CUST_407_PI426227498	1762	false		gi|222780720_EZ009391.1_842-1045	Unknown		unmapped	
41	22	NA	NA	1763	ignore	NA		Unknown		Unknown	
42	22	222781649_EZ010320.1_48-401	CUST_6_PI426247733	1764	false		gi|222781649_EZ010320.1_48-401	Unknown		unmapped	
43	22	222792786_EZ021174.1_62-970	CUST_1177_PI426227498	1765	false		gi|222792786_EZ021174.1_62-970	Unknown		unmapped	
44	22	NA	NA	1766	ignore	NA		Unknown		Unknown	
45	22	222790651_EZ019039.1_133-357	CUST_393_PI426227486	1767	false		gi|222790651_EZ019039.1_133-357	Unknown		unmapped	
46	22	222783263_EZ011932.1_123-802	CUST_655_PI426227498	1768	false		gi|222783263_EZ011932.1_123-802	Unknown		unmapped	
47	22	222785148_EZ013782.1_440-997	CUST_21_PI426226214	1769	false		gi|222785148_EZ013782.1_440-997	Unknown		unmapped	
48	22	6088081_AB033198.1_39-647	CUST_5_PI426266267	1770	false		gi|6088081_AB033198.1_39-647	Unknown		unmapped	
49	22	NA	NA	1771	ignore	NA		Unknown		Unknown	
50	22	NA	NA	1772	ignore	NA		Unknown		Unknown	
51	22	222784062_EZ012720.1_171-440	CUST_17_PI426246029	1773	false		gi|222784062_EZ012720.1_171-440	Unknown		unmapped	
52	22	NA	NA	1774	ignore	NA		Unknown		Unknown	
53	22	222782254_EZ010925.1_305-607	CUST_147_PI426227486	1775	false		gi|222782254_EZ010925.1_305-607	Unknown		unmapped	
54	22	222785069_EZ013703.1_38-496	CUST_841_PI426227498	1776	false		gi|222785069_EZ013703.1_38-496	Unknown		unmapped	
55	22	E1A_r60_3	(+)E1A_r60_3	1777	pos	(+)E1A_r60_3		Unknown		Unknown	
56	22	222799104_EZ027492.1_46-1136	CUST_61_PI426226978	1778	false		gi|222799104_EZ027492.1_46-1136	Unknown		unmapped	
57	22	NA	NA	1779	ignore	NA		Unknown		Unknown	
58	22	222783581_EZ012244.1_48-945	CUST_194_PI426226825	1780	false		gi|222783581_EZ012244.1_48-945	Unknown		unmapped	
59	22	NA	NA	1781	ignore	NA		Unknown		Unknown	
60	22	288950295_GQ501366.1_22-351	CUST_237_PI426232940	1782	false		gi|288950295_GQ501366.1_22-351	Unknown		unmapped	
61	22	222785649_EZ014161.1_384-515	CUST_937_PI426227498	1783	false		gi|222785649_EZ014161.1_384-515	Unknown		unmapped	
62	22	222782193_EZ010864.1_55-1470	CUST_35_PI426227884	1784	false		gi|222782193_EZ010864.1_55-1470	Unknown		unmapped	
63	22	NA	NA	1785	ignore	NA		Unknown		Unknown	
64	22	168989228_DQ482989.1_3-553	CUST_3_PI426266569	1786	false		gi|168989228_DQ482989.1_3-553	Unknown		unmapped	
65	22	AF245689_270_304	CUST_112_PI426266615	1787	false		AF245689_270_304	Unknown		unmapped	
66	22	NA	NA	1788	ignore	NA		Unknown		Unknown	
67	22	222779472_EZ008143.1_101-217	CUST_117_PI426226825	1789	false		gi|222779472_EZ008143.1_101-217	Unknown		unmapped	
68	22	NA	NA	1790	ignore	NA		Unknown		Unknown	
69	22	222784359_EZ013017.1_143-253	CUST_737_PI426227498	1791	false		gi|222784359_EZ013017.1_143-253	Unknown		unmapped	
70	22	NA	NA	1792	ignore	NA		Unknown		Unknown	
71	22	222792472_EZ020860.1_219-899	CUST_162_PI426227893	1793	false		gi|222792472_EZ020860.1_219-899	Unknown		unmapped	
72	22	222547212_EZ003125.1_51-233	CUST_78_PI426226915	1794	false		gi|222547212_EZ003125.1_51-233	Unknown		unmapped	
73	22	NA	NA	1795	ignore	NA		Unknown		Unknown	
74	22	222781509_EZ010180.1_111-722	CUST_44_PI426265159	1796	false		gi|222781509_EZ010180.1_111-722	Unknown		unmapped	
75	22	42760726_AB117339.1_640-1008	CUST_24_PI426246026	1797	false		gi|42760726_AB117339.1_640-1008	Unknown		unmapped	
76	22	222782839_EZ011510.1_74-571	CUST_67_PI426227893	1798	false		gi|222782839_EZ011510.1_74-571	Unknown		unmapped	
77	22	222800253_EZ028641.1_101-1481	CUST_61_PI426266360	1799	false		gi|222800253_EZ028641.1_101-1481	Unknown		unmapped	
78	22	31505736_AY289704.1_88-912	CUST_58_PI426232940	1800	false		gi|31505736_AY289704.1_88-912	Unknown		unmapped	
79	22	222549749_EZ005662.1_116-244	CUST_21_PI426264530	1801	false		gi|222549749_EZ005662.1_116-244	Unknown		unmapped	
80	22	222800437_EZ028825.1_3-341	CUST_29_PI426264527	1802	false		gi|222800437_EZ028825.1_3-341	Unknown		unmapped	
81	22	222783434_EZ012097.1_112-1206	CUST_8_PI426266278	1803	false		gi|222783434_EZ012097.1_112-1206	Unknown		unmapped	
82	22	222781748_EZ010419.1_2118-2279	CUST_108_PI426226868	1804	false		gi|222781748_EZ010419.1_2118-2279	Unknown		unmapped	
1	23	NA	NA	1805	ignore	NA		Unknown		Unknown	
2	23	NA	NA	1806	ignore	NA		Unknown		Unknown	
3	23	222794162_EZ022550.1_418-1518	CUST_16_PI426244589	1807	false		gi|222794162_EZ022550.1_418-1518	Unknown		unmapped	
4	23	NA	NA	1808	ignore	NA		Unknown		Unknown	
5	23	222548937_EZ004850.1_22-225	CUST_7_PI426266308	1809	false		gi|222548937_EZ004850.1_22-225	Unknown		unmapped	
6	23	NA	NA	1810	ignore	NA		Unknown		Unknown	
7	23	222781748_EZ010419.1_786-1307	CUST_103_PI426226868	1811	false		gi|222781748_EZ010419.1_786-1307	Unknown		unmapped	
8	23	222783832_EZ012492.1_66-425	CUST_100_PI426266271	1812	false		gi|222783832_EZ012492.1_66-425	Unknown		unmapped	
9	23	222546061_EZ002251.1_370-765	CUST_23_PI426264540	1813	false		gi|222546061_EZ002251.1_370-765	Unknown		unmapped	
10	23	222548901_EZ004814.1_15-260	CUST_57_PI426227486	1814	false		gi|222548901_EZ004814.1_15-260	Unknown		unmapped	
11	23	222801713_EZ030101.1_32-1581	CUST_45_PI426247733	1815	false		gi|222801713_EZ030101.1_32-1581	Unknown		unmapped	
12	23	NA	NA	1816	ignore	NA		Unknown		Unknown	
13	23	32188165_AY181552.1_85-762	CUST_34_PI426244603	1817	false		gi|32188165_AY181552.1_85-762	Unknown		unmapped	
14	23	222784716_EZ013354.1_494-1525	CUST_10_PI426244597	1818	false		gi|222784716_EZ013354.1_494-1525	Unknown		unmapped	
15	23	222781359_EZ010030.1_18-533	CUST_435_PI426227498	1819	false		gi|222781359_EZ010030.1_18-533	Unknown		unmapped	
16	23	NA	NA	1820	ignore	NA		Unknown		Unknown	
17	23	222786617_EZ015089.1_1100-1585	CUST_97_PI426266424	1821	false		gi|222786617_EZ015089.1_1100-1585	Unknown		unmapped	
18	23	222783071_EZ011740.1_842-1174	CUST_626_PI426227498	1822	false		gi|222783071_EZ011740.1_842-1174	Unknown		unmapped	
19	23	168989229_DQ482990.1_50-928	CUST_13_PI426232931	1823	false		gi|168989229_DQ482990.1_50-928	Unknown		unmapped	
20	23	168989238_DQ482999.1_75-854	CUST_1_PI426227951	1824	false		gi|168989238_DQ482999.1_75-854	Unknown		unmapped	
21	23	222782876_EZ011547.1_76-632	CUST_597_PI426227498	1825	false		gi|222782876_EZ011547.1_76-632	Unknown		unmapped	
22	23	222546520_EZ002710.1_355-702	CUST_3_PI426266363	1826	false		gi|222546520_EZ002710.1_355-702	Unknown		unmapped	
23	23	222782121_EZ010792.1_1256-1561	CUST_57_PI426266317	1827	false		gi|222782121_EZ010792.1_1256-1561	Unknown		unmapped	
24	23	NA	NA	1828	ignore	NA		Unknown		Unknown	
25	23	222784176_EZ012834.1_55-1173	CUST_24_PI426265162	1829	false		gi|222784176_EZ012834.1_55-1173	Unknown		unmapped	
26	23	222546551_EZ002741.1_924-1283	CUST_148_PI426246026	1830	false		gi|222546551_EZ002741.1_924-1283	Unknown		unmapped	
27	23	222785800_EZ014282.1_163-987	CUST_47_PI426227890	1831	false		gi|222785800_EZ014282.1_163-987	Unknown		unmapped	
28	23	NA	NA	1832	ignore	NA		Unknown		Unknown	
29	23	Hsp90(1)8_133_168	CUST_257_PI426266615	1833	false		Hsp90(1)8_133_168	Unknown		unmapped	
30	23	222785876_EZ014358.1_50-232	CUST_9_PI426247727	1834	false		gi|222785876_EZ014358.1_50-232	Unknown		unmapped	
31	23	NA	NA	1835	ignore	NA		Unknown		Unknown	
32	23	EU179715.1	CUST_258_PI426232937	1836	false		gb|EU179715.1|gi|162945815	Unknown		unmapped	
33	23	222801966_EZ030354.1_34-321	CUST_45_PI426264540	1837	false		gi|222801966_EZ030354.1_34-321	Unknown		unmapped	
34	23	222783028_EZ011697.1_134-829	CUST_93_PI426266349	1838	false		gi|222783028_EZ011697.1_134-829	Unknown		unmapped	
35	23	222779537_EZ008208.1_671-997	CUST_15_PI426266363	1839	false		gi|222779537_EZ008208.1_671-997	Unknown		unmapped	
36	23	222782302_EZ010973.1_136-762	CUST_533_PI426227498	1840	false		gi|222782302_EZ010973.1_136-762	Unknown		unmapped	
37	23	222544872_EZ001062.1_584-823	CUST_42_PI426244589	1841	false		gi|222544872_EZ001062.1_584-823	Unknown		unmapped	
38	23	187564263_EU498722.1_1-693	CUST_22_PI426244603	1842	false		gi|187564263_EU498722.1_1-693	Unknown		unmapped	
39	23	222781892_EZ010563.1_159-708	CUST_132_PI426227486	1843	false		gi|222781892_EZ010563.1_159-708	Unknown		unmapped	
40	23	FN646412.1	CUST_262_PI426232937	1844	false		emb|FN646412.1|gi|306430538	Unknown		unmapped	
41	23	NA	NA	1845	ignore	NA		Unknown		Unknown	
42	23	222798891_EZ027279.1_34-597	CUST_85_PI426227495	1846	false		gi|222798891_EZ027279.1_34-597	Unknown		unmapped	
43	23	AY149128.1	CUST_99_PI426232937	1847	false		gb|AY149128.1|gi|23986368	Unknown		unmapped	
44	23	AB086828_381_415	CUST_11_PI426266615	1848	false		AB086828_381_415	Unknown		unmapped	
45	23	222785800_EZ014282.1_163-987	CUST_48_PI426227890	1849	false		gi|222785800_EZ014282.1_163-987	Unknown		unmapped	
46	23	222784255_EZ012913.1_82-406	CUST_268_PI426227486	1850	false		gi|222784255_EZ012913.1_82-406	Unknown		unmapped	
47	23	NA	NA	1851	ignore	NA		Unknown		Unknown	
48	23	222785316_EZ013950.1_67-577	CUST_905_PI426227498	1852	false		gi|222785316_EZ013950.1_67-577	Unknown		unmapped	
49	23	NA	NA	1853	ignore	NA		Unknown		Unknown	
50	23	NA	NA	1854	ignore	NA		Unknown		Unknown	
51	23	222785320_EZ013954.1_57-1404	CUST_93_PI426266317	1855	false		gi|222785320_EZ013954.1_57-1404	Unknown		unmapped	
52	23	222785221_EZ013855.1_220-447	CUST_36_PI426226868	1856	false		gi|222785221_EZ013855.1_220-447	Unknown		unmapped	
53	23	AY841903_1259_1294	CUST_165_PI426266615	1857	false		AY841903_1259_1294	Unknown		unmapped	
54	23	300807382_HM156698.1_1069-1305	CUST_35_PI426232931	1858	false		gi|300807382_HM156698.1_1069-1305	Unknown		unmapped	
55	23	222795179_EZ023567.1_29-624	CUST_37_PI426266360	1859	false		gi|222795179_EZ023567.1_29-624	Unknown		unmapped	
56	23	222785719_EZ014217.1_32-1030	CUST_11_PI426245467	1860	false		gi|222785719_EZ014217.1_32-1030	Unknown		unmapped	
57	23	222783949_EZ012607.1_15-329	CUST_253_PI426227486	1861	false		gi|222783949_EZ012607.1_15-329	Unknown		unmapped	
58	23	222785217_EZ013851.1_361-498	CUST_33_PI426264530	1862	false		gi|222785217_EZ013851.1_361-498	Unknown		unmapped	
59	23	NA	NA	1863	ignore	NA		Unknown		Unknown	
60	23	NA	NA	1864	ignore	NA		Unknown		Unknown	
61	23	222546551_EZ002741.1_1550-1687	CUST_141_PI426246026	1865	false		gi|222546551_EZ002741.1_1550-1687	Unknown		unmapped	
62	23	222782588_EZ011259.1_316-468	CUST_3_PI426226868	1866	false		gi|222782588_EZ011259.1_316-468	Unknown		unmapped	
63	23	222546398_EZ002588.1_325-558	CUST_9_PI426227896	1867	false		gi|222546398_EZ002588.1_325-558	Unknown		unmapped	
64	23	NA	NA	1868	ignore	NA		Unknown		Unknown	
65	23	209867519_EU785981.1_1-1134	CUST_3_PI426245463	1869	false		gi|209867519_EU785981.1_1-1134	Unknown		unmapped	
66	23	222787221_EZ015693.1_70-873	CUST_1027_PI426227498	1870	false		gi|222787221_EZ015693.1_70-873	Unknown		unmapped	
67	23	288950316_GQ501387.1_21-446	CUST_295_PI426232940	1871	false		gi|288950316_GQ501387.1_21-446	Unknown		unmapped	
68	23	RC11	RC11	1872	pos	RC11		Unknown		Unknown	
69	23	222791541_EZ019929.1_44-478	CUST_1153_PI426227498	1873	false		gi|222791541_EZ019929.1_44-478	Unknown		unmapped	
70	23	222780613_EZ009284.1_154-1074	CUST_72_PI426226825	1874	false		gi|222780613_EZ009284.1_154-1074	Unknown		unmapped	
71	23	222796248_EZ024636.1_264-374	CUST_180_PI426227893	1875	false		gi|222796248_EZ024636.1_264-374	Unknown		unmapped	
72	23	NA	NA	1876	ignore	NA		Unknown		Unknown	
73	23	NA	NA	1877	ignore	NA		Unknown		Unknown	
74	23	Ac_9_161_195	CUST_98_PI426266615	1878	false		Ac_9_161_195	Unknown		unmapped	
75	23	222795201_EZ023589.1_314-469	CUST_8_PI426247730	1879	false		gi|222795201_EZ023589.1_314-469	Unknown		unmapped	
