ProbeID	TargetID	GeneSymbol	GeneName	Accessions	Description
CUST_39_PI426266317	222781411_EZ010082.1_378-584			gi|222781411_EZ010082.1_378-584	Unknown
CUST_42_PI426266317	222781411_EZ010082.1_622-753			gi|222781411_EZ010082.1_622-753	Unknown
CUST_45_PI426266317	222781411_EZ010082.1_642-761			gi|222781411_EZ010082.1_642-761	Unknown
CUST_48_PI426266317	222781411_EZ010082.1_8-397			gi|222781411_EZ010082.1_8-397	Unknown
CUST_49_PI426266317	222781411_EZ010082.1_8-761			gi|222781411_EZ010082.1_8-761	Unknown
CUST_51_PI426266317	222781411_EZ010082.1_8-761			gi|222781411_EZ010082.1_8-761	Unknown
CUST_50_PI426266317	222781411_EZ010082.1_8-761			gi|222781411_EZ010082.1_8-761	Unknown
CUST_58_PI426226825	222781442_EZ010113.1_124-636			gi|222781442_EZ010113.1_124-636	Unknown
CUST_59_PI426226825	222781442_EZ010113.1_124-636			gi|222781442_EZ010113.1_124-636	Unknown
CUST_60_PI426226825	222781442_EZ010113.1_124-636			gi|222781442_EZ010113.1_124-636	Unknown
CUST_117_PI426227486	222781443_EZ010114.1_4-1214			gi|222781443_EZ010114.1_4-1214	Unknown
CUST_116_PI426227486	222781443_EZ010114.1_4-1214			gi|222781443_EZ010114.1_4-1214	Unknown
CUST_115_PI426227486	222781443_EZ010114.1_4-1214			gi|222781443_EZ010114.1_4-1214	Unknown
CUST_461_PI426227498	222781456_EZ010127.1_1351-1524			gi|222781456_EZ010127.1_1351-1524	Unknown
CUST_466_PI426227498	222781456_EZ010127.1_144-1190			gi|222781456_EZ010127.1_144-1190	Unknown
CUST_465_PI426227498	222781456_EZ010127.1_144-1190			gi|222781456_EZ010127.1_144-1190	Unknown
CUST_467_PI426227498	222781456_EZ010127.1_144-1190			gi|222781456_EZ010127.1_144-1190	Unknown
CUST_469_PI426227498	222781456_EZ010127.1_144-1767			gi|222781456_EZ010127.1_144-1767	Unknown
CUST_468_PI426227498	222781456_EZ010127.1_144-1767			gi|222781456_EZ010127.1_144-1767	Unknown
CUST_470_PI426227498	222781456_EZ010127.1_144-1767			gi|222781456_EZ010127.1_144-1767	Unknown
CUST_464_PI426227498	222781456_EZ010127.1_1648-1767			gi|222781456_EZ010127.1_1648-1767	Unknown
CUST_473_PI426227498	222781456_EZ010127.1_410-541			gi|222781456_EZ010127.1_410-541	Unknown
CUST_476_PI426227498	222781456_EZ010127.1_877-987			gi|222781456_EZ010127.1_877-987	Unknown
CUST_17_PI426265162	222781459_EZ010130.1_59-1552			gi|222781459_EZ010130.1_59-1552	Unknown
CUST_18_PI426265162	222781459_EZ010130.1_59-1552			gi|222781459_EZ010130.1_59-1552	Unknown
CUST_16_PI426265162	222781459_EZ010130.1_59-1552			gi|222781459_EZ010130.1_59-1552	Unknown
CUST_28_PI426226825	222781461_EZ010132.1_140-790			gi|222781461_EZ010132.1_140-790	Unknown
CUST_30_PI426226825	222781461_EZ010132.1_140-790			gi|222781461_EZ010132.1_140-790	Unknown
CUST_29_PI426226825	222781461_EZ010132.1_140-790			gi|222781461_EZ010132.1_140-790	Unknown
CUST_151_PI426226825	222781465_EZ010136.1_32-604			gi|222781465_EZ010136.1_32-604	Unknown
CUST_153_PI426226825	222781465_EZ010136.1_32-604			gi|222781465_EZ010136.1_32-604	Unknown
CUST_479_PI426227498	222781473_EZ010144.1_131-259			gi|222781473_EZ010144.1_131-259	Unknown
CUST_489_PI426227498	222781484_EZ010155.1_143-1900			gi|222781484_EZ010155.1_143-1900	Unknown
CUST_491_PI426227498	222781484_EZ010155.1_143-1900			gi|222781484_EZ010155.1_143-1900	Unknown
CUST_490_PI426227498	222781484_EZ010155.1_143-1900			gi|222781484_EZ010155.1_143-1900	Unknown
CUST_493_PI426227498	222781484_EZ010155.1_143-853			gi|222781484_EZ010155.1_143-853	Unknown
CUST_494_PI426227498	222781484_EZ010155.1_143-853			gi|222781484_EZ010155.1_143-853	Unknown
CUST_492_PI426227498	222781484_EZ010155.1_143-853			gi|222781484_EZ010155.1_143-853	Unknown
CUST_482_PI426227498	222781484_EZ010155.1_1616-1720			gi|222781484_EZ010155.1_1616-1720	Unknown
CUST_485_PI426227498	222781484_EZ010155.1_1659-1802			gi|222781484_EZ010155.1_1659-1802	Unknown
CUST_488_PI426227498	222781484_EZ010155.1_1757-1900			gi|222781484_EZ010155.1_1757-1900	Unknown
CUST_497_PI426227498	222781484_EZ010155.1_865-1521			gi|222781484_EZ010155.1_865-1521	Unknown
CUST_500_PI426227498	222781484_EZ010155.1_950-1108			gi|222781484_EZ010155.1_950-1108	Unknown
CUST_503_PI426227498	222781507_EZ010178.1_1220-1528			gi|222781507_EZ010178.1_1220-1528	Unknown
CUST_504_PI426227498	222781507_EZ010178.1_531-869			gi|222781507_EZ010178.1_531-869	Unknown
CUST_506_PI426227498	222781507_EZ010178.1_531-869			gi|222781507_EZ010178.1_531-869	Unknown
CUST_509_PI426227498	222781507_EZ010178.1_817-927			gi|222781507_EZ010178.1_817-927	Unknown
CUST_510_PI426227498	222781507_EZ010178.1_94-1528			gi|222781507_EZ010178.1_94-1528	Unknown
CUST_512_PI426227498	222781507_EZ010178.1_94-1528			gi|222781507_EZ010178.1_94-1528	Unknown
CUST_511_PI426227498	222781507_EZ010178.1_94-1528			gi|222781507_EZ010178.1_94-1528	Unknown
CUST_513_PI426227498	222781507_EZ010178.1_94-558			gi|222781507_EZ010178.1_94-558	Unknown
CUST_515_PI426227498	222781507_EZ010178.1_94-558			gi|222781507_EZ010178.1_94-558	Unknown
CUST_45_PI426265159	222781509_EZ010180.1_111-722			gi|222781509_EZ010180.1_111-722	Unknown
CUST_44_PI426265159	222781509_EZ010180.1_111-722			gi|222781509_EZ010180.1_111-722	Unknown
CUST_43_PI426265159	222781509_EZ010180.1_111-722			gi|222781509_EZ010180.1_111-722	Unknown
CUST_38_PI426226978	222781510_EZ010181.1_31-630			gi|222781510_EZ010181.1_31-630	Unknown
CUST_39_PI426226978	222781510_EZ010181.1_31-630			gi|222781510_EZ010181.1_31-630	Unknown
CUST_37_PI426226978	222781510_EZ010181.1_31-630			gi|222781510_EZ010181.1_31-630	Unknown
CUST_43_PI426226978	222781510_EZ010181.1_31-889			gi|222781510_EZ010181.1_31-889	Unknown
CUST_45_PI426226978	222781510_EZ010181.1_31-889			gi|222781510_EZ010181.1_31-889	Unknown
CUST_44_PI426226978	222781510_EZ010181.1_31-889			gi|222781510_EZ010181.1_31-889	Unknown
CUST_42_PI426226978	222781510_EZ010181.1_647-889			gi|222781510_EZ010181.1_647-889	Unknown
CUST_24_PI426227896	222781519_EZ010190.1_146-271			gi|222781519_EZ010190.1_146-271	Unknown
CUST_5_PI426226868	222781545_EZ010216.1_149-826			gi|222781545_EZ010216.1_149-826	Unknown
CUST_6_PI426226868	222781545_EZ010216.1_149-826			gi|222781545_EZ010216.1_149-826	Unknown
CUST_4_PI426226868	222781545_EZ010216.1_149-826			gi|222781545_EZ010216.1_149-826	Unknown
CUST_6_PI426227884	222781550_EZ010221.1_1021-1209			gi|222781550_EZ010221.1_1021-1209	Unknown
CUST_36_PI426266274	222781550_EZ010221.1_1021-1209			gi|222781550_EZ010221.1_1021-1209	Unknown
CUST_37_PI426266274	222781550_EZ010221.1_1266-1481			gi|222781550_EZ010221.1_1266-1481	Unknown
CUST_7_PI426227884	222781550_EZ010221.1_1266-1481			gi|222781550_EZ010221.1_1266-1481	Unknown
CUST_39_PI426266274	222781550_EZ010221.1_1266-1481			gi|222781550_EZ010221.1_1266-1481	Unknown
CUST_8_PI426227884	222781550_EZ010221.1_1266-1481			gi|222781550_EZ010221.1_1266-1481	Unknown
CUST_42_PI426266274	222781550_EZ010221.1_1502-1609			gi|222781550_EZ010221.1_1502-1609	Unknown
CUST_12_PI426227884	222781550_EZ010221.1_1502-1609			gi|222781550_EZ010221.1_1502-1609	Unknown
CUST_43_PI426266274	222781550_EZ010221.1_230-1609			gi|222781550_EZ010221.1_230-1609	Unknown
CUST_45_PI426266274	222781550_EZ010221.1_230-1609			gi|222781550_EZ010221.1_230-1609	Unknown
CUST_14_PI426227884	222781550_EZ010221.1_230-1609			gi|222781550_EZ010221.1_230-1609	Unknown
CUST_44_PI426266274	222781550_EZ010221.1_230-1609			gi|222781550_EZ010221.1_230-1609	Unknown
CUST_13_PI426227884	222781550_EZ010221.1_230-1609			gi|222781550_EZ010221.1_230-1609	Unknown
CUST_15_PI426227884	222781550_EZ010221.1_230-1609			gi|222781550_EZ010221.1_230-1609	Unknown
CUST_48_PI426266274	222781550_EZ010221.1_230-886			gi|222781550_EZ010221.1_230-886	Unknown
CUST_18_PI426227884	222781550_EZ010221.1_230-886			gi|222781550_EZ010221.1_230-886	Unknown
CUST_47_PI426266274	222781550_EZ010221.1_230-886			gi|222781550_EZ010221.1_230-886	Unknown
CUST_46_PI426266274	222781550_EZ010221.1_230-886			gi|222781550_EZ010221.1_230-886	Unknown
CUST_16_PI426227884	222781550_EZ010221.1_230-886			gi|222781550_EZ010221.1_230-886	Unknown
CUST_21_PI426227884	222781550_EZ010221.1_624-854			gi|222781550_EZ010221.1_624-854	Unknown
CUST_24_PI426227884	222781550_EZ010221.1_986-1096			gi|222781550_EZ010221.1_986-1096	Unknown
CUST_51_PI426266274	222781550_EZ010221.1_986-1096			gi|222781550_EZ010221.1_986-1096	Unknown
CUST_96_PI426226915	222781597_EZ010268.1_34-462			gi|222781597_EZ010268.1_34-462	Unknown
CUST_97_PI426226915	222781598_EZ010269.1_58-1479			gi|222781598_EZ010269.1_58-1479	Unknown
CUST_98_PI426226915	222781598_EZ010269.1_58-1479			gi|222781598_EZ010269.1_58-1479	Unknown
CUST_99_PI426226915	222781598_EZ010269.1_58-1479			gi|222781598_EZ010269.1_58-1479	Unknown
CUST_30_PI426266311	222781618_EZ010289.1_1872-1979			gi|222781618_EZ010289.1_1872-1979	Unknown
CUST_33_PI426266311	222781618_EZ010289.1_308-430			gi|222781618_EZ010289.1_308-430	Unknown
CUST_36_PI426266311	222781618_EZ010289.1_373-1038			gi|222781618_EZ010289.1_373-1038	Unknown
CUST_35_PI426266311	222781618_EZ010289.1_373-1038			gi|222781618_EZ010289.1_373-1038	Unknown
CUST_34_PI426266311	222781618_EZ010289.1_373-1038			gi|222781618_EZ010289.1_373-1038	Unknown
CUST_39_PI426266311	222781618_EZ010289.1_626-757			gi|222781618_EZ010289.1_626-757	Unknown
CUST_42_PI426266311	222781618_EZ010289.1_782-901			gi|222781618_EZ010289.1_782-901	Unknown
CUST_518_PI426227498	222781625_EZ010296.1_93-938			gi|222781625_EZ010296.1_93-938	Unknown
CUST_517_PI426227498	222781625_EZ010296.1_93-938			gi|222781625_EZ010296.1_93-938	Unknown
CUST_516_PI426227498	222781625_EZ010296.1_93-938			gi|222781625_EZ010296.1_93-938	Unknown
CUST_3_PI426265165	222781632			gi|222781632	Unknown
CUST_2_PI426265165	222781632			gi|222781632	Unknown
CUST_1_PI426265165	222781632			gi|222781632	Unknown
CUST_6_PI426247733	222781649_EZ010320.1_48-401			gi|222781649_EZ010320.1_48-401	Unknown
CUST_4_PI426247733	222781649_EZ010320.1_48-401			gi|222781649_EZ010320.1_48-401	Unknown
CUST_5_PI426247733	222781649_EZ010320.1_48-401			gi|222781649_EZ010320.1_48-401	Unknown
CUST_36_PI426247733	222781649_EZ010320.1_48-611			gi|222781649_EZ010320.1_48-611	Unknown
CUST_34_PI426247733	222781649_EZ010320.1_48-611			gi|222781649_EZ010320.1_48-611	Unknown
CUST_35_PI426247733	222781649_EZ010320.1_48-611			gi|222781649_EZ010320.1_48-611	Unknown
CUST_1_PI426247733	222781649_EZ010320.1_492-611			gi|222781649_EZ010320.1_492-611	Unknown
CUST_3_PI426247733	222781649_EZ010320.1_492-611			gi|222781649_EZ010320.1_492-611	Unknown
CUST_2_PI426247733	222781649_EZ010320.1_492-611			gi|222781649_EZ010320.1_492-611	Unknown
CUST_521_PI426227498	222781650_EZ010321.1_75-386			gi|222781650_EZ010321.1_75-386	Unknown
CUST_9_PI426227495	222781655_EZ010326.1_60-479			gi|222781655_EZ010326.1_60-479	Unknown
CUST_7_PI426227495	222781655_EZ010326.1_60-479			gi|222781655_EZ010326.1_60-479	Unknown
CUST_119_PI426227486	222781667_EZ010338.1_58-1246			gi|222781667_EZ010338.1_58-1246	Unknown
CUST_120_PI426227486	222781667_EZ010338.1_58-1246			gi|222781667_EZ010338.1_58-1246	Unknown
CUST_118_PI426227486	222781667_EZ010338.1_58-1246			gi|222781667_EZ010338.1_58-1246	Unknown
CUST_102_PI426226915	222781669_EZ010340.1_103-372			gi|222781669_EZ010340.1_103-372	Unknown
CUST_105_PI426226915	222781669_EZ010340.1_305-421			gi|222781669_EZ010340.1_305-421	Unknown
CUST_165_PI426246026	222781679_EZ010350.1_6-188			gi|222781679_EZ010350.1_6-188	Unknown
CUST_48_PI426266271	222781680_EZ010351.1_13-324			gi|222781680_EZ010351.1_13-324	Unknown
CUST_122_PI426227486	222781701_EZ010372.1_140-679			gi|222781701_EZ010372.1_140-679	Unknown
CUST_121_PI426227486	222781701_EZ010372.1_140-679			gi|222781701_EZ010372.1_140-679	Unknown
CUST_123_PI426227486	222781701_EZ010372.1_140-679			gi|222781701_EZ010372.1_140-679	Unknown
CUST_17_PI426266363	222781717_EZ010388.1_76-348			gi|222781717_EZ010388.1_76-348	Unknown
CUST_16_PI426266363	222781717_EZ010388.1_76-348			gi|222781717_EZ010388.1_76-348	Unknown
CUST_18_PI426266363	222781717_EZ010388.1_76-348			gi|222781717_EZ010388.1_76-348	Unknown
CUST_99_PI426226868	222781748_EZ010419.1_1307-1507			gi|222781748_EZ010419.1_1307-1507	Unknown
CUST_102_PI426226868	222781748_EZ010419.1_1847-2092			gi|222781748_EZ010419.1_1847-2092	Unknown
CUST_106_PI426226868	222781748_EZ010419.1_2118-2279			gi|222781748_EZ010419.1_2118-2279	Unknown
CUST_108_PI426226868	222781748_EZ010419.1_2118-2279			gi|222781748_EZ010419.1_2118-2279	Unknown
CUST_114_PI426226868	222781748_EZ010419.1_278-2279			gi|222781748_EZ010419.1_278-2279	Unknown
CUST_113_PI426226868	222781748_EZ010419.1_278-2279			gi|222781748_EZ010419.1_278-2279	Unknown
CUST_112_PI426226868	222781748_EZ010419.1_278-2279			gi|222781748_EZ010419.1_278-2279	Unknown
CUST_94_PI426226868	222781748_EZ010419.1_278-784			gi|222781748_EZ010419.1_278-784	Unknown
CUST_96_PI426226868	222781748_EZ010419.1_278-784			gi|222781748_EZ010419.1_278-784	Unknown
CUST_105_PI426226868	222781748_EZ010419.1_786-1307			gi|222781748_EZ010419.1_786-1307	Unknown
CUST_103_PI426226868	222781748_EZ010419.1_786-1307			gi|222781748_EZ010419.1_786-1307	Unknown
CUST_126_PI426227486	222781749_EZ010420.1_19-1094			gi|222781749_EZ010420.1_19-1094	Unknown
CUST_125_PI426227486	222781749_EZ010420.1_19-1094			gi|222781749_EZ010420.1_19-1094	Unknown
CUST_124_PI426227486	222781749_EZ010420.1_19-1094			gi|222781749_EZ010420.1_19-1094	Unknown
CUST_129_PI426227486	222781759_EZ010430.1_13-399			gi|222781759_EZ010430.1_13-399	Unknown
CUST_127_PI426227486	222781759_EZ010430.1_13-399			gi|222781759_EZ010430.1_13-399	Unknown
CUST_2_PI426244593	222781761_EZ010432.1_1069-1458			gi|222781761_EZ010432.1_1069-1458	Unknown
CUST_3_PI426244593	222781761_EZ010432.1_1069-1458			gi|222781761_EZ010432.1_1069-1458	Unknown
CUST_1_PI426244593	222781761_EZ010432.1_1069-1458			gi|222781761_EZ010432.1_1069-1458	Unknown
CUST_16_PI426244593	222781761_EZ010432.1_88-1458			gi|222781761_EZ010432.1_88-1458	Unknown
CUST_17_PI426244593	222781761_EZ010432.1_88-1458			gi|222781761_EZ010432.1_88-1458	Unknown
CUST_18_PI426244593	222781761_EZ010432.1_88-1458			gi|222781761_EZ010432.1_88-1458	Unknown
CUST_4_PI426244593	222781761_EZ010432.1_88-660			gi|222781761_EZ010432.1_88-660	Unknown
CUST_6_PI426244593	222781761_EZ010432.1_88-660			gi|222781761_EZ010432.1_88-660	Unknown
CUST_5_PI426244593	222781761_EZ010432.1_88-660			gi|222781761_EZ010432.1_88-660	Unknown
CUST_7_PI426244593	222781761_EZ010432.1_983-1180			gi|222781761_EZ010432.1_983-1180	Unknown
CUST_9_PI426244593	222781761_EZ010432.1_983-1180			gi|222781761_EZ010432.1_983-1180	Unknown
CUST_8_PI426244593	222781761_EZ010432.1_983-1180			gi|222781761_EZ010432.1_983-1180	Unknown
CUST_75_PI426266349	222781845_EZ010516.1_1212-1517			gi|222781845_EZ010516.1_1212-1517	Unknown
CUST_78_PI426266349	222781845_EZ010516.1_21-1154			gi|222781845_EZ010516.1_21-1154	Unknown
CUST_77_PI426266349	222781845_EZ010516.1_21-1154			gi|222781845_EZ010516.1_21-1154	Unknown
CUST_76_PI426266349	222781845_EZ010516.1_21-1154			gi|222781845_EZ010516.1_21-1154	Unknown
CUST_80_PI426266349	222781845_EZ010516.1_21-1517			gi|222781845_EZ010516.1_21-1517	Unknown
CUST_81_PI426266349	222781845_EZ010516.1_21-1517			gi|222781845_EZ010516.1_21-1517	Unknown
CUST_79_PI426266349	222781845_EZ010516.1_21-1517			gi|222781845_EZ010516.1_21-1517	Unknown
CUST_84_PI426266349	222781845_EZ010516.1_466-648			gi|222781845_EZ010516.1_466-648	Unknown
CUST_54_PI426227893	222781860_EZ010531.1_461-565			gi|222781860_EZ010531.1_461-565	Unknown
CUST_12_PI426246029	222781866_EZ010537.1_121-495			gi|222781866_EZ010537.1_121-495	Unknown
CUST_11_PI426246029	222781866_EZ010537.1_121-495			gi|222781866_EZ010537.1_121-495	Unknown
CUST_10_PI426246029	222781866_EZ010537.1_121-495			gi|222781866_EZ010537.1_121-495	Unknown
CUST_57_PI426227893	222781875_EZ010546.1_117-224			gi|222781875_EZ010546.1_117-224	Unknown
CUST_60_PI426227893	222781875_EZ010546.1_286-537			gi|222781875_EZ010546.1_286-537	Unknown
CUST_49_PI426266271	222781877_EZ010548.1_323-1383			gi|222781877_EZ010548.1_323-1383	Unknown
CUST_51_PI426266271	222781877_EZ010548.1_323-1383			gi|222781877_EZ010548.1_323-1383	Unknown
CUST_50_PI426266271	222781877_EZ010548.1_323-1383			gi|222781877_EZ010548.1_323-1383	Unknown
CUST_53_PI426266271	222781877_EZ010548.1_323-883			gi|222781877_EZ010548.1_323-883	Unknown
CUST_54_PI426266271	222781877_EZ010548.1_323-883			gi|222781877_EZ010548.1_323-883	Unknown
CUST_52_PI426266271	222781877_EZ010548.1_323-883			gi|222781877_EZ010548.1_323-883	Unknown
CUST_57_PI426266271	222781877_EZ010548.1_961-1383			gi|222781877_EZ010548.1_961-1383	Unknown
CUST_60_PI426266271	222781891_EZ010562.1_17-586			gi|222781891_EZ010562.1_17-586	Unknown
CUST_58_PI426266271	222781891_EZ010562.1_17-586			gi|222781891_EZ010562.1_17-586	Unknown
CUST_130_PI426227486	222781892_EZ010563.1_159-708			gi|222781892_EZ010563.1_159-708	Unknown
CUST_132_PI426227486	222781892_EZ010563.1_159-708			gi|222781892_EZ010563.1_159-708	Unknown
CUST_57_PI426226978	222781916_EZ010587.1_48-269			gi|222781916_EZ010587.1_48-269	Unknown
CUST_46_PI426265159	222781918_EZ010589.1_268-885			gi|222781918_EZ010589.1_268-885	Unknown
CUST_48_PI426265159	222781918_EZ010589.1_268-885			gi|222781918_EZ010589.1_268-885	Unknown
CUST_47_PI426265159	222781918_EZ010589.1_268-885			gi|222781918_EZ010589.1_268-885	Unknown
CUST_85_PI426266349	222781944_EZ010615.1_142-510			gi|222781944_EZ010615.1_142-510	Unknown
CUST_87_PI426266349	222781944_EZ010615.1_142-510			gi|222781944_EZ010615.1_142-510	Unknown
CUST_90_PI426266349	222781944_EZ010615.1_236-355			gi|222781944_EZ010615.1_236-355	Unknown
CUST_135_PI426227486	222781968_EZ010639.1_462-656			gi|222781968_EZ010639.1_462-656	Unknown
CUST_52_PI426266274	222781980_EZ010651.1_149-454			gi|222781980_EZ010651.1_149-454	Unknown
CUST_54_PI426266274	222781980_EZ010651.1_149-454			gi|222781980_EZ010651.1_149-454	Unknown
CUST_166_PI426246026	222782000_EZ010671.1_87-1034			gi|222782000_EZ010671.1_87-1034	Unknown
CUST_168_PI426246026	222782000_EZ010671.1_87-1034			gi|222782000_EZ010671.1_87-1034	Unknown
CUST_524_PI426227498	222782096_EZ010767.1_63-248			gi|222782096_EZ010767.1_63-248	Unknown
CUST_51_PI426265159	222782102_EZ010773.1_37-213			gi|222782102_EZ010773.1_37-213	Unknown
CUST_138_PI426227486	222782105_EZ010776.1_172-324			gi|222782105_EZ010776.1_172-324	Unknown
CUST_57_PI426266274	222782105_EZ010776.1_172-324			gi|222782105_EZ010776.1_172-324	Unknown
CUST_54_PI426266317	222782121_EZ010792.1_1028-1132			gi|222782121_EZ010792.1_1028-1132	Unknown
CUST_57_PI426266317	222782121_EZ010792.1_1256-1561			gi|222782121_EZ010792.1_1256-1561	Unknown
CUST_58_PI426266317	222782121_EZ010792.1_345-1193			gi|222782121_EZ010792.1_345-1193	Unknown
CUST_59_PI426266317	222782121_EZ010792.1_345-1193			gi|222782121_EZ010792.1_345-1193	Unknown
CUST_60_PI426266317	222782121_EZ010792.1_345-1193			gi|222782121_EZ010792.1_345-1193	Unknown
CUST_63_PI426266317	222782121_EZ010792.1_79-1561			gi|222782121_EZ010792.1_79-1561	Unknown
CUST_61_PI426266317	222782121_EZ010792.1_79-1561			gi|222782121_EZ010792.1_79-1561	Unknown
CUST_62_PI426266317	222782121_EZ010792.1_79-1561			gi|222782121_EZ010792.1_79-1561	Unknown
CUST_66_PI426266317	222782121_EZ010792.1_79-393			gi|222782121_EZ010792.1_79-393	Unknown
CUST_67_PI426266317	222782137_EZ010808.1_16-1155			gi|222782137_EZ010808.1_16-1155	Unknown
CUST_68_PI426266317	222782137_EZ010808.1_16-1155			gi|222782137_EZ010808.1_16-1155	Unknown
CUST_69_PI426266317	222782137_EZ010808.1_16-1155			gi|222782137_EZ010808.1_16-1155	Unknown
CUST_72_PI426266317	222782137_EZ010808.1_16-132			gi|222782137_EZ010808.1_16-132	Unknown
CUST_75_PI426266317	222782137_EZ010808.1_312-482			gi|222782137_EZ010808.1_312-482	Unknown
CUST_78_PI426266317	222782137_EZ010808.1_56-1039			gi|222782137_EZ010808.1_56-1039	Unknown
CUST_77_PI426266317	222782137_EZ010808.1_56-1039			gi|222782137_EZ010808.1_56-1039	Unknown
CUST_76_PI426266317	222782137_EZ010808.1_56-1039			gi|222782137_EZ010808.1_56-1039	Unknown
CUST_81_PI426266317	222782137_EZ010808.1_991-1155			gi|222782137_EZ010808.1_991-1155	Unknown
CUST_27_PI426227884	222782193_EZ010864.1_1104-1223			gi|222782193_EZ010864.1_1104-1223	Unknown
CUST_30_PI426227884	222782193_EZ010864.1_1270-1470			gi|222782193_EZ010864.1_1270-1470	Unknown
CUST_31_PI426227884	222782193_EZ010864.1_55-1020			gi|222782193_EZ010864.1_55-1020	Unknown
CUST_32_PI426227884	222782193_EZ010864.1_55-1020			gi|222782193_EZ010864.1_55-1020	Unknown
CUST_33_PI426227884	222782193_EZ010864.1_55-1020			gi|222782193_EZ010864.1_55-1020	Unknown
CUST_35_PI426227884	222782193_EZ010864.1_55-1470			gi|222782193_EZ010864.1_55-1470	Unknown
CUST_36_PI426227884	222782193_EZ010864.1_55-1470			gi|222782193_EZ010864.1_55-1470	Unknown
CUST_34_PI426227884	222782193_EZ010864.1_55-1470			gi|222782193_EZ010864.1_55-1470	Unknown
CUST_116_PI426226868	222782207_EZ010878.1_14-1026			gi|222782207_EZ010878.1_14-1026	Unknown
CUST_115_PI426226868	222782207_EZ010878.1_14-1026			gi|222782207_EZ010878.1_14-1026	Unknown
CUST_117_PI426226868	222782207_EZ010878.1_14-1026			gi|222782207_EZ010878.1_14-1026	Unknown
CUST_60_PI426226868	222782207_EZ010878.1_14-313			gi|222782207_EZ010878.1_14-313	Unknown
CUST_63_PI426226868	222782207_EZ010878.1_307-1026			gi|222782207_EZ010878.1_307-1026	Unknown
CUST_61_PI426226868	222782207_EZ010878.1_307-1026			gi|222782207_EZ010878.1_307-1026	Unknown
